TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TOSS_WINNER,TOSS_WINNER_MODEL,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,WIN_RATE_TEAM1,WIN_RATE_TEAM2,WINNER,WINNER_MODEL,AHP_RATIO_TEAM1,AHP_RATIO_TEAM2
SRH,1,KXIP,0,KXIP,0,248.920098,204.895098,289.2425595,282.2883929,0.4137931034482759,0.4823529411764706,SRH,1,9.026536,9.380131
RCB,1,KKR,0,KKR,0,335.7693452000001,284.9488095000001,313.1875,273.3520833,0.5168539325842697,0.4823529411764706,KKR,0,9.982425,12.745465
CSK,1,RR,0,RR,0,298.1283069,276.9088624,256.9428571,209.507672,0.6195652173913043,0.5529411764705883,RR,0,16.900712,12.695051
DD,1,KXIP,0,KXIP,0,292.35,247.4427083,289.2425595,282.2883929,0.4827586206896552,0.4767441860465117,KXIP,0,8.076035,9.380131
SRH,1,MI,0,SRH,1,248.920098,204.895098,261.6065163,269.5091479,0.4204545454545455,0.5842696629213483,MI,0,9.026536,15.160852
RPS,1,KKR,0,KKR,0,220.6335227,220.7552083,313.1875,273.3520833,0.2325581395348837,0.4883720930232558,RPS,1,6.032793,12.745465
CSK,1,DD,0,CSK,1,298.1283069,276.9088624,292.35,247.4427083,0.6129032258064516,0.4772727272727273,CSK,1,16.900712,8.076035
MI,1,RR,0,RR,0,261.6065163,269.5091479,256.9428571,209.507672,0.5888888888888889,0.5581395348837209,MI,1,15.160852,12.695051
RCB,1,KXIP,0,KXIP,0,335.7693452000001,284.9488095000001,289.2425595,282.2883929,0.5111111111111111,0.4827586206896552,KXIP,0,9.982425,9.380131
SRH,1,RR,0,SRH,1,248.920098,204.895098,256.9428571,209.507672,0.4157303370786517,0.5517241379310345,SRH,1,9.026536,12.695051
KXIP,1,MI,0,MI,0,289.2425595,282.2883929,261.6065163,269.5091479,0.4886363636363637,0.5934065934065934,KXIP,1,9.380131,15.160852
RPS,1,DD,0,RPS,1,220.6335227,220.7552083,292.35,247.4427083,0.25,0.4719101123595506,RPS,1,6.032793,8.076035
RCB,1,CSK,0,CSK,0,335.7693452000001,284.9488095000001,298.1283069,276.9088624,0.5054945054945055,0.6170212765957447,RCB,1,9.982425,16.900712
KKR,1,SRH,0,KKR,1,313.1875,273.3520833,248.920098,204.895098,0.4827586206896552,0.4222222222222222,SRH,0,12.745465,9.026536
CSK,1,MI,0,CSK,1,298.1283069,276.9088624,261.6065163,269.5091479,0.6105263157894737,0.5869565217391305,CSK,1,16.900712,15.160852
SRH,1,RR,0,SRH,1,248.920098,204.895098,256.9428571,209.507672,0.42857142857142855,0.5454545454545454,RR,0,9.026536,12.695051
RR,1,MI,0,RR,1,256.9428571,209.507672,261.6065163,269.5091479,0.5505617977528089,0.5806451612903226,MI,0,12.695051,15.160852
MI,1,CSK,0,MI,1,261.6065163,269.5091479,298.1283069,276.9088624,0.5851063829787234,0.6145833333333334,MI,1,15.160852,16.900712
KKR,1,MI,0,KKR,1,348.41629460000007,317.1114583000001,394.8266667,332.8588889,0.4772727272727273,0.5894736842105263,KKR,1,12.745465,15.160852
DD,1,RCB,0,RCB,0,267.2845238,239.077381,375.8469388,345.5940476,0.4666666666666667,0.5108695652173914,RCB,0,8.076035,9.982425
CSK,1,KXIP,0,CSK,1,373.45535710000007,312.4125,255.8627451,243.6166667,0.6082474226804123,0.4943820224719101,KXIP,0,16.900712,9.380131
SRH,1,RR,0,RR,0,384.35714289999993,283.0166667,418.5384615,285.5538462,0.4239130434782609,0.5444444444444444,RR,0,9.026536,12.695051
MI,1,RCB,0,RCB,0,394.8266667,332.8588889,375.8469388,345.5940476,0.5833333333333334,0.5161290322580645,RCB,0,15.160852,9.982425
KKR,1,DD,0,KKR,1,348.41629460000007,317.1114583000001,267.2845238,239.077381,0.4831460674157304,0.4615384615384616,DD,0,12.745465,8.076035
RR,1,KXIP,0,KXIP,0,418.5384615,285.5538462,255.8627451,243.6166667,0.5494505494505495,0.5,KXIP,0,12.695051,9.380131
CSK,1,DD,0,CSK,1,373.45535710000007,312.4125,267.2845238,239.077381,0.6020408163265306,0.4673913043478261,CSK,1,16.900712,8.076035
KXIP,1,SRH,0,SRH,0,255.8627451,243.6166667,384.35714289999993,283.0166667,0.5054945054945055,0.41935483870967744,KXIP,1,9.380131,9.026536
CSK,1,RR,0,RR,0,373.45535710000007,312.4125,418.5384615,285.5538462,0.6060606060606061,0.5434782608695652,CSK,1,16.900712,12.695051
KKR,1,RCB,0,RCB,0,348.41629460000007,317.1114583000001,375.8469388,345.5940476,0.4777777777777778,0.5212765957446809,KKR,1,12.745465,9.982425
SRH,1,DD,0,SRH,1,384.35714289999993,283.0166667,267.2845238,239.077381,0.4148936170212766,0.4623655913978494,SRH,1,9.026536,8.076035
MI,1,CSK,0,MI,1,394.8266667,332.8588889,373.45535710000007,312.4125,0.5773195876288659,0.61,CSK,0,15.160852,16.900712
RCB,1,RR,0,RR,0,375.8469388,345.5940476,418.5384615,285.5538462,0.5157894736842106,0.5376344086021505,RR,0,9.982425,12.695051
KXIP,1,KKR,0,KKR,0,255.8627451,243.6166667,348.41629460000007,317.1114583000001,0.5108695652173914,0.4835164835164835,KXIP,1,9.380131,12.745465
MI,1,DD,0,MI,1,394.8266667,332.8588889,267.2845238,239.077381,0.5714285714285714,0.4574468085106383,DD,0,15.160852,8.076035
SRH,1,CSK,0,SRH,1,384.35714289999993,283.0166667,373.45535710000007,312.4125,0.42105263157894735,0.6138613861386139,CSK,0,9.026536,16.900712
RCB,1,KXIP,0,KXIP,0,375.8469388,345.5940476,255.8627451,243.6166667,0.5104166666666666,0.5161290322580645,KXIP,0,9.982425,9.380131
RR,1,KKR,0,RR,1,418.5384615,285.5538462,348.41629460000007,317.1114583000001,0.5425531914893617,0.4782608695652174,RR,1,12.695051,12.745465
SRH,1,MI,0,MI,0,384.35714289999993,283.0166667,394.8266667,332.8588889,0.4166666666666667,0.5656565656565656,SRH,1,9.026536,15.160852
CSK,1,KKR,0,CSK,1,373.45535710000007,312.4125,348.41629460000007,317.1114583000001,0.6176470588235294,0.4731182795698925,CSK,1,16.900712,12.745465
KXIP,1,MI,0,KXIP,1,255.8627451,243.6166667,394.8266667,332.8588889,0.5212765957446809,0.56,MI,0,9.380131,15.160852
DD,1,RR,0,RR,0,267.2845238,239.077381,418.5384615,285.5538462,0.4631578947368421,0.5473684210526316,RR,0,8.076035,12.695051
SRH,1,RCB,0,RCB,0,384.35714289999993,283.0166667,375.8469388,345.5940476,0.422680412371134,0.5051546391752577,RCB,0,9.026536,9.982425
RR,1,KKR,0,KKR,0,418.5384615,285.5538462,348.41629460000007,317.1114583000001,0.5520833333333334,0.4680851063829787,RR,1,12.695051,12.745465
DD,1,CSK,0,CSK,0,267.2845238,239.077381,373.45535710000007,312.4125,0.4583333333333333,0.6213592233009708,CSK,0,8.076035,16.900712
MI,1,RCB,0,RCB,0,394.8266667,332.8588889,375.8469388,345.5940476,0.5643564356435643,0.5102040816326531,MI,1,15.160852,9.982425
DD,1,KKR,0,DD,1,267.2845238,239.077381,348.41629460000007,317.1114583000001,0.4536082474226804,0.4631578947368421,KKR,0,8.076035,12.745465
KXIP,1,CSK,0,CSK,0,255.8627451,243.6166667,373.45535710000007,312.4125,0.5157894736842106,0.625,KXIP,1,9.380131,16.900712
SRH,1,RR,0,RR,0,384.35714289999993,283.0166667,418.5384615,285.5538462,0.4183673469387755,0.5567010309278351,SRH,1,9.026536,12.695051
KXIP,1,RCB,0,RCB,0,255.8627451,243.6166667,375.8469388,345.5940476,0.5208333333333334,0.5050505050505051,KXIP,1,9.380131,9.982425
DD,1,SRH,0,SRH,0,267.2845238,239.077381,384.35714289999993,283.0166667,0.4489795918367347,0.42424242424242425,SRH,0,8.076035,9.026536
MI,1,CSK,0,CSK,0,394.8266667,332.8588889,373.45535710000007,312.4125,0.5686274509803921,0.6190476190476191,CSK,0,15.160852,16.900712
KXIP,1,KKR,0,KKR,0,255.8627451,243.6166667,348.41629460000007,317.1114583000001,0.5257731958762887,0.46875,KKR,0,9.380131,12.745465
RCB,1,RR,0,RCB,1,375.8469388,345.5940476,418.5384615,285.5538462,0.5,0.5510204081632653,RR,0,9.982425,12.695051
SRH,1,MI,0,SRH,1,384.35714289999993,283.0166667,394.8266667,332.8588889,0.43,0.5631067961165048,MI,0,9.026536,15.160852
RR,1,CSK,0,RR,1,418.5384615,285.5538462,373.45535710000007,312.4125,0.5555555555555556,0.6226415094339622,CSK,0,12.695051,16.900712
RCB,1,DD,0,DD,0,375.8469388,345.5940476,267.2845238,239.077381,0.4950495049504951,0.4444444444444444,RCB,1,9.982425,8.076035
SRH,1,KXIP,0,KXIP,0,384.35714289999993,283.0166667,255.8627451,243.6166667,0.4257425742574257,0.5204081632653061,KXIP,0,9.026536,9.380131
MI,1,KKR,0,KKR,0,394.8266667,332.8588889,348.41629460000007,317.1114583000001,0.5673076923076923,0.4742268041237113,KKR,0,15.160852,12.745465
RR,1,DD,0,DD,0,418.5384615,285.5538462,267.2845238,239.077381,0.55,0.44,RR,1,12.695051,8.076035
CSK,1,RCB,0,CSK,1,373.45535710000007,312.4125,375.8469388,345.5940476,0.6261682242990654,0.5,RCB,0,16.900712,9.982425
SRH,1,KKR,0,SRH,1,384.35714289999993,283.0166667,348.41629460000007,317.1114583000001,0.4215686274509804,0.4795918367346938,KKR,0,9.026536,12.745465
MI,1,RR,0,MI,1,394.8266667,332.8588889,418.5384615,285.5538462,0.5619047619047619,0.5544554455445545,MI,1,15.160852,12.695051
DD,1,KXIP,0,KXIP,0,267.2845238,239.077381,255.8627451,243.6166667,0.4356435643564357,0.5252525252525253,KXIP,0,8.076035,9.380131
RCB,1,SRH,0,RCB,1,375.8469388,345.5940476,384.35714289999993,283.0166667,0.5048543689320388,0.4174757281553398,SRH,0,9.982425,9.026536
CSK,1,KKR,0,KKR,0,373.45535710000007,312.4125,348.41629460000007,317.1114583000001,0.6203703703703703,0.4848484848484849,KKR,0,16.900712,12.745465
KXIP,1,MI,0,MI,0,255.8627451,243.6166667,394.8266667,332.8588889,0.53,0.5660377358490566,MI,0,9.380131,15.160852
KKR,1,RCB,0,RCB,0,348.41629460000007,317.1114583000001,375.8469388,345.5940476,0.49,0.5,KKR,1,12.745465,9.982425
CSK,1,SRH,0,SRH,0,373.45535710000007,312.4125,384.35714289999993,283.0166667,0.6146788990825688,0.4230769230769231,SRH,0,16.900712,9.026536
MI,1,DD,0,DD,0,394.8266667,332.8588889,267.2845238,239.077381,0.5700934579439252,0.4313725490196079,MI,1,15.160852,8.076035
KXIP,1,RR,0,RR,0,255.8627451,243.6166667,418.5384615,285.5538462,0.5247524752475248,0.5490196078431373,KXIP,1,9.380131,12.695051
RCB,1,CSK,0,CSK,0,375.8469388,345.5940476,373.45535710000007,312.4125,0.4952380952380953,0.6090909090909091,CSK,0,9.982425,16.900712
SRH,1,KKR,0,KKR,0,384.35714289999993,283.0166667,348.41629460000007,317.1114583000001,0.42857142857142855,0.4950495049504951,KKR,0,9.026536,12.745465
DD,1,KXIP,0,KXIP,0,267.2845238,239.077381,255.8627451,243.6166667,0.4271844660194175,0.5294117647058824,KXIP,0,8.076035,9.380131
RR,1,MI,0,MI,0,418.5384615,285.5538462,394.8266667,332.8588889,0.5436893203883495,0.5740740740740741,MI,0,12.695051,15.160852
KKR,1,KXIP,0,KXIP,0,348.41629460000007,317.1114583000001,255.8627451,243.6166667,0.5,0.5339805825242718,KKR,1,12.745465,9.380131
MI,1,CSK,0,CSK,0,394.8266667,332.8588889,373.45535710000007,312.4125,0.5779816513761468,0.6126126126126126,CSK,0,15.160852,16.900712
KXIP,1,CSK,0,CSK,0,255.8627451,243.6166667,373.45535710000007,312.4125,0.5288461538461539,0.6160714285714286,KXIP,1,9.380131,16.900712
KXIP,1,KKR,0,KKR,0,255.8627451,243.6166667,348.41629460000007,317.1114583000001,0.5333333333333333,0.5048543689320388,KKR,0,9.380131,12.745465
MI,1,KKR,0,KKR,0,309.625,337.4324405,388.7692308,371.8901099,0.5727272727272728,0.5096153846153846,KKR,0,15.160852,12.745465
CSK,1,DD,0,DD,0,327.11764710000006,303.7829132,247.3797619,273.0392857,0.6106194690265486,0.4230769230769231,CSK,1,16.900712,8.076035
RR,1,KXIP,0,KXIP,0,310.3690476000001,265.5003401,410.0,325.0255102,0.5384615384615384,0.5283018867924528,RR,1,12.695051,9.380131
CSK,1,SRH,0,CSK,1,327.11764710000006,303.7829132,300.1107143000001,269.29744900000003,0.6140350877192983,0.4245283018867925,CSK,1,16.900712,9.026536
KKR,1,RCB,0,RCB,0,388.7692308,371.8901099,249.259375,261.4392857,0.5142857142857142,0.490566037735849,RCB,0,12.745465,9.982425
DD,1,RR,0,RR,0,247.3797619,273.0392857,310.3690476000001,265.5003401,0.4190476190476191,0.5428571428571428,RR,0,8.076035,12.695051
KXIP,1,MI,0,MI,0,410.0,325.0255102,309.625,337.4324405,0.5233644859813084,0.5675675675675675,KXIP,1,9.380131,15.160852
RCB,1,SRH,0,SRH,0,249.259375,261.4392857,300.1107143000001,269.29744900000003,0.4953271028037383,0.4205607476635514,SRH,0,9.982425,9.026536
MI,1,RR,0,MI,1,309.625,337.4324405,310.3690476000001,265.5003401,0.5625,0.5471698113207547,RR,0,15.160852,12.695051
CSK,1,KKR,0,KKR,0,327.11764710000006,303.7829132,388.7692308,371.8901099,0.6173913043478261,0.5094339622641509,KKR,0,16.900712,12.745465
KXIP,1,DD,0,KXIP,1,410.0,325.0255102,247.3797619,273.0392857,0.5277777777777778,0.4150943396226415,DD,0,9.380131,8.076035
SRH,1,RR,0,RR,0,300.1107143000001,269.29744900000003,310.3690476000001,265.5003401,0.4259259259259259,0.5514018691588785,RR,0,9.026536,12.695051
MI,1,CSK,0,MI,1,309.625,337.4324405,327.11764710000006,303.7829132,0.5575221238938053,0.6120689655172413,CSK,0,15.160852,16.900712
DD,1,SRH,0,DD,1,247.3797619,273.0392857,300.1107143000001,269.29744900000003,0.4205607476635514,0.4220183486238532,DD,1,8.076035,9.026536
KXIP,1,KKR,0,KKR,0,410.0,325.0255102,388.7692308,371.8901099,0.5229357798165137,0.514018691588785,KKR,0,9.380131,12.745465
CSK,1,RR,0,CSK,1,327.11764710000006,303.7829132,310.3690476000001,265.5003401,0.6153846153846154,0.5555555555555556,RR,0,16.900712,12.695051
MI,1,RCB,0,RCB,0,309.625,337.4324405,249.259375,261.4392857,0.5526315789473685,0.4907407407407408,MI,1,15.160852,9.982425
DD,1,KKR,0,KKR,0,247.3797619,273.0392857,388.7692308,371.8901099,0.4259259259259259,0.5185185185185185,KKR,0,8.076035,12.745465
RR,1,KXIP,0,KXIP,0,310.3690476000001,265.5003401,410.0,325.0255102,0.5596330275229358,0.5181818181818182,KXIP,0,12.695051,9.380131
SRH,1,KKR,0,KKR,0,300.1107143000001,269.29744900000003,388.7692308,371.8901099,0.41818181818181815,0.5229357798165137,SRH,1,9.026536,12.745465
CSK,1,RCB,0,RCB,0,327.11764710000006,303.7829132,249.259375,261.4392857,0.6101694915254238,0.4862385321100918,CSK,1,16.900712,9.982425
DD,1,MI,0,MI,0,247.3797619,273.0392857,309.625,337.4324405,0.4220183486238532,0.5565217391304348,DD,1,8.076035,15.160852
RR,1,RCB,0,RCB,0,310.3690476000001,265.5003401,249.259375,261.4392857,0.5545454545454546,0.4818181818181818,RCB,0,12.695051,9.982425
MI,1,SRH,0,MI,1,309.625,337.4324405,300.1107143000001,269.29744900000003,0.5517241379310345,0.4234234234234234,MI,1,15.160852,9.026536
CSK,1,KXIP,0,CSK,1,327.11764710000006,303.7829132,410.0,325.0255102,0.6134453781512605,0.5225225225225225,CSK,1,16.900712,9.380131
DD,1,RCB,0,RCB,0,247.3797619,273.0392857,249.259375,261.4392857,0.4272727272727273,0.4864864864864865,RCB,0,8.076035,9.982425
SRH,1,KXIP,0,KXIP,0,300.1107143000001,269.29744900000003,410.0,325.0255102,0.4196428571428572,0.5178571428571429,SRH,1,9.026536,9.380131
KKR,1,DD,0,KKR,1,388.7692308,371.8901099,247.3797619,273.0392857,0.5181818181818182,0.4234234234234234,KKR,1,12.745465,8.076035
CSK,1,KKR,0,KKR,0,327.11764710000006,303.7829132,388.7692308,371.8901099,0.6166666666666667,0.5225225225225225,CSK,1,16.900712,12.745465
MI,1,RR,0,RR,0,309.625,337.4324405,310.3690476000001,265.5003401,0.5555555555555556,0.5495495495495496,MI,1,15.160852,12.695051
KKR,1,RCB,0,RCB,0,388.7692308,371.8901099,249.259375,261.4392857,0.5178571428571429,0.4910714285714286,RCB,0,12.745465,9.982425
SRH,1,CSK,0,CSK,0,300.1107143000001,269.29744900000003,327.11764710000006,303.7829132,0.4247787610619469,0.6198347107438017,SRH,1,9.026536,16.900712
MI,1,KXIP,0,MI,1,309.625,337.4324405,410.0,325.0255102,0.559322033898305,0.5132743362831859,MI,1,15.160852,9.380131
RR,1,DD,0,DD,0,310.3690476000001,265.5003401,247.3797619,273.0392857,0.5446428571428571,0.4196428571428572,RR,1,12.695051,8.076035
CSK,1,RCB,0,CSK,1,327.11764710000006,303.7829132,249.259375,261.4392857,0.6147540983606558,0.4955752212389381,CSK,1,16.900712,9.982425
KKR,1,SRH,0,SRH,0,388.7692308,371.8901099,300.1107143000001,269.29744900000003,0.5132743362831859,0.4298245614035088,KKR,1,12.745465,9.026536
DD,1,MI,0,DD,1,247.3797619,273.0392857,309.625,337.4324405,0.415929203539823,0.5630252100840336,MI,0,8.076035,15.160852
RCB,1,KXIP,0,KXIP,0,249.259375,261.4392857,410.0,325.0255102,0.4912280701754386,0.5087719298245614,RCB,1,9.982425,9.380131
SRH,1,RR,0,RR,0,300.1107143000001,269.29744900000003,310.3690476000001,265.5003401,0.4260869565217391,0.5486725663716814,SRH,1,9.026536,12.695051
CSK,1,MI,0,CSK,1,327.11764710000006,303.7829132,309.625,337.4324405,0.6178861788617886,0.5666666666666667,MI,0,16.900712,15.160852
KXIP,1,KKR,0,KXIP,1,410.0,325.0255102,388.7692308,371.8901099,0.5043478260869565,0.5175438596491229,KKR,0,9.380131,12.745465
SRH,1,DD,0,SRH,1,300.1107143000001,269.29744900000003,247.3797619,273.0392857,0.4310344827586207,0.41228070175438597,SRH,1,9.026536,8.076035
RCB,1,MI,0,RCB,1,249.259375,261.4392857,309.625,337.4324405,0.4956521739130435,0.5702479338842975,RCB,1,9.982425,15.160852
CSK,1,RR,0,CSK,1,327.11764710000006,303.7829132,310.3690476000001,265.5003401,0.6129032258064516,0.543859649122807,CSK,1,16.900712,12.695051
SRH,1,KXIP,0,SRH,1,300.1107143000001,269.29744900000003,410.0,325.0255102,0.4358974358974359,0.5,SRH,1,9.026536,9.380131
CSK,1,DD,0,CSK,1,327.11764710000006,303.7829132,247.3797619,273.0392857,0.616,0.40869565217391307,DD,0,16.900712,8.076035
KXIP,1,RCB,0,RCB,0,410.0,325.0255102,249.259375,261.4392857,0.4957264957264957,0.5,KXIP,1,9.380131,9.982425
MI,1,KKR,0,KKR,0,309.625,337.4324405,388.7692308,371.8901099,0.5655737704918032,0.5217391304347826,MI,1,15.160852,12.745465
SRH,1,RCB,0,SRH,1,300.1107143000001,269.29744900000003,249.259375,261.4392857,0.4406779661016949,0.4957264957264957,RCB,0,9.026536,9.982425
KXIP,1,CSK,0,KXIP,1,410.0,325.0255102,327.11764710000006,303.7829132,0.5,0.6111111111111112,CSK,0,9.380131,16.900712
RR,1,KKR,0,RR,1,310.3690476000001,265.5003401,388.7692308,371.8901099,0.5391304347826087,0.5172413793103449,RR,1,12.695051,12.745465
SRH,1,MI,0,SRH,1,300.1107143000001,269.29744900000003,309.625,337.4324405,0.4369747899159664,0.5691056910569106,MI,0,9.026536,15.160852
MI,1,CSK,0,MI,1,309.625,337.4324405,327.11764710000006,303.7829132,0.5725806451612904,0.6141732283464567,MI,1,15.160852,16.900712
RCB,1,CSK,0,CSK,0,249.259375,261.4392857,327.11764710000006,303.7829132,0.5,0.609375,CSK,0,9.982425,16.900712
MI,1,CSK,0,CSK,0,309.625,337.4324405,327.11764710000006,303.7829132,0.5760000000000001,0.6124031007751938,MI,1,15.160852,16.900712
MI,1,RPS,0,MI,1,418.3392857,394.1994048,310.1719955,312.97661560000006,0.5793650793650794,0.26666666666666666,RPS,0,15.160852,6.032793
DD,1,KKR,0,KKR,0,338.85714289999993,303.525,287.1166667,281.9285713999999,0.4137931034482759,0.5128205128205128,KKR,0,8.076035,12.745465
RCB,1,SRH,0,SRH,0,329.1875,274.8649554,276.52941180000005,222.2478992,0.4957983193277311,0.43333333333333335,RCB,1,9.982425,9.026536
KKR,1,MI,0,MI,0,287.1166667,281.9285713999999,418.3392857,394.1994048,0.5169491525423728,0.5748031496062992,MI,0,12.745465,15.160852
KXIP,1,DD,0,DD,0,299.4642857,312.2185374,338.85714289999993,303.525,0.4916666666666666,0.41025641025641024,DD,0,9.380131,8.076035
SRH,1,KKR,0,SRH,1,276.52941180000005,222.2478992,287.1166667,281.9285713999999,0.4297520661157025,0.5126050420168067,KKR,0,9.026536,12.745465
RPS,1,KXIP,0,RPS,1,310.1719955,312.97661560000006,299.4642857,312.2185374,0.2765957446808511,0.48760330578512395,KXIP,0,6.032793,9.380131
RCB,1,DD,0,DD,0,329.1875,274.8649554,338.85714289999993,303.525,0.5,0.4152542372881356,DD,0,9.982425,8.076035
MI,1,SRH,0,SRH,0,418.3392857,394.1994048,276.52941180000005,222.2478992,0.5736434108527132,0.4262295081967213,SRH,0,15.160852,9.026536
KXIP,1,KKR,0,KKR,0,299.4642857,312.2185374,287.1166667,281.9285713999999,0.4918032786885246,0.5166666666666667,KKR,0,9.380131,12.745465
RCB,1,MI,0,MI,0,329.1875,274.8649554,418.3392857,394.1994048,0.4958677685950413,0.5692307692307692,MI,0,9.982425,15.160852
RCB,1,RPS,0,RPS,0,329.1875,274.8649554,310.1719955,312.97661560000006,0.4918032786885246,0.2708333333333333,RCB,1,9.982425,6.032793
DD,1,MI,0,MI,0,338.85714289999993,303.525,418.3392857,394.1994048,0.4201680672268908,0.5725190839694656,DD,1,8.076035,15.160852
KXIP,1,SRH,0,SRH,0,299.4642857,312.2185374,276.52941180000005,222.2478992,0.4878048780487805,0.4354838709677419,SRH,0,9.380131,9.026536
RPS,1,KKR,0,KKR,0,310.1719955,312.97661560000006,287.1166667,281.9285713999999,0.2653061224489796,0.5206611570247934,KKR,0,6.032793,12.745465
MI,1,KXIP,0,KXIP,0,418.3392857,394.1994048,299.4642857,312.2185374,0.5681818181818182,0.4838709677419355,MI,1,15.160852,9.380131
SRH,1,RPS,0,RPS,0,276.52941180000005,222.2478992,310.1719955,312.97661560000006,0.44,0.26,RPS,0,9.026536,6.032793
KKR,1,MI,0,MI,0,287.1166667,281.9285713999999,418.3392857,394.1994048,0.5245901639344263,0.5714285714285714,MI,0,12.745465,15.160852
DD,1,KKR,0,KKR,0,338.85714289999993,303.525,287.1166667,281.9285713999999,0.4214876033057851,0.5203252032520326,DD,1,8.076035,12.745465
SRH,1,RCB,0,RCB,0,276.52941180000005,222.2478992,329.1875,274.8649554,0.4365079365079365,0.4919354838709678,SRH,1,9.026536,9.982425
RPS,1,MI,0,MI,0,310.1719955,312.97661560000006,418.3392857,394.1994048,0.2692307692307692,0.5746268656716418,MI,0,6.032793,15.160852
RCB,1,KKR,0,KKR,0,329.1875,274.8649554,287.1166667,281.9285713999999,0.488,0.5161290322580645,KKR,0,9.982425,12.745465
KKR,1,KXIP,0,KXIP,0,287.1166667,281.9285713999999,299.4642857,312.2185374,0.52,0.4841269841269841,KKR,1,12.745465,9.380131
DD,1,RPS,0,RPS,0,338.85714289999993,303.525,310.1719955,312.97661560000006,0.43089430894308944,0.2641509433962264,RPS,0,8.076035,6.032793
RPS,1,RCB,0,RCB,0,310.1719955,312.97661560000006,329.1875,274.8649554,0.2777777777777778,0.4841269841269841,RCB,0,6.032793,9.982425
KXIP,1,DD,0,DD,0,299.4642857,312.2185374,338.85714289999993,303.525,0.4803149606299213,0.4274193548387097,KXIP,1,9.380131,8.076035
SRH,1,MI,0,MI,0,276.52941180000005,222.2478992,418.3392857,394.1994048,0.4453125,0.5777777777777777,SRH,1,9.026536,15.160852
RCB,1,KXIP,0,KXIP,0,329.1875,274.8649554,299.4642857,312.2185374,0.4881889763779528,0.484375,RCB,1,9.982425,9.380131
SRH,1,RPS,0,SRH,1,276.52941180000005,222.2478992,310.1719955,312.97661560000006,0.4496124031007752,0.2727272727272727,SRH,1,9.026536,6.032793
RCB,1,MI,0,MI,0,329.1875,274.8649554,418.3392857,394.1994048,0.4921875,0.5735294117647058,MI,0,9.982425,15.160852
SRH,1,DD,0,DD,0,276.52941180000005,222.2478992,338.85714289999993,303.525,0.4538461538461538,0.424,DD,0,9.026536,8.076035
MI,1,KXIP,0,MI,1,418.3392857,394.1994048,299.4642857,312.2185374,0.5766423357664233,0.4806201550387597,KXIP,0,15.160852,9.380131
RPS,1,KKR,0,RPS,1,310.1719955,312.97661560000006,287.1166667,281.9285713999999,0.26785714285714285,0.5196850393700787,KKR,0,6.032793,12.745465
KXIP,1,SRH,0,KXIP,1,299.4642857,312.2185374,276.52941180000005,222.2478992,0.4846153846153846,0.450381679389313,SRH,0,9.380131,9.026536
MI,1,DD,0,DD,0,418.3392857,394.1994048,338.85714289999993,303.525,0.572463768115942,0.42857142857142855,MI,1,15.160852,8.076035
KKR,1,RCB,0,RCB,0,287.1166667,281.9285713999999,329.1875,274.8649554,0.5234375,0.4923076923076923,RCB,0,12.745465,9.982425
