,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TOSS_WINNER,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL
496,560,2015,Kolkata,KKR,KXIP,1,KKR,0,KXIP,bat,normal,KKR,0,1,0,1,0
497,561,2015,Raipur,Raipur,SRH,1,DD,0,SRH,bat,normal,SRH,6,1,1,1,2
498,562,2015,Mumbai,MI,RCB,1,MI,0,RCB,bat,normal,RCB,39,1,1,1,0
499,563,2015,Chennai,CSK,CSK,1,RR,0,CSK,bat,normal,CSK,12,1,1,1,1
500,564,2015,Hyderabad,SRH,SRH,1,KXIP,0,SRH,bat,normal,SRH,5,1,1,1,1
501,565,2015,Raipur,Raipur,CSK,1,DD,0,CSK,bat,normal,DD,0,1,0,1,2
502,566,2015,Chandigarh,KXIP,KXIP,1,RCB,0,RCB,field,normal,KXIP,22,0,1,0,1
503,567,2015,Mumbai,MI,MI,1,KKR,0,KKR,field,normal,MI,5,0,1,0,1
504,568,2015,Hyderabad,SRH,SRH,1,RCB,0,SRH,bat,normal,RCB,0,1,0,1,1
505,569,2015,Chandigarh,KXIP,KXIP,1,CSK,0,KXIP,bat,normal,CSK,0,1,0,1,1
506,570,2015,Mumbai,MI,RR,1,KKR,0,RR,bat,normal,RR,9,1,1,1,2
507,572,2015,Hyderabad,SRH,SRH,1,MI,0,SRH,bat,normal,MI,0,1,0,1,1
508,573,2015,Mumbai,MI,MI,1,CSK,0,MI,bat,normal,MI,25,1,1,1,1
509,575,2015,Ranchi,Ranchi,RCB,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,2
510,576,2015,Kolkata,KKR,MI,1,CSK,0,CSK,field,normal,MI,41,0,1,0,2
511,577,2016,Mumbai,MI,MI,1,RPS,0,MI,bat,normal,RPS,0,1,0,1,1
512,578,2016,Kolkata,KKR,DD,1,KKR,0,KKR,field,normal,KKR,0,0,0,0,0
513,579,2016,Chandigarh,KXIP,KXIP,1,GL,0,GL,field,normal,GL,0,0,0,0,1
514,580,2016,Bangalore,RCB,RCB,1,SRH,0,SRH,field,normal,RCB,45,0,1,0,1
515,581,2016,Kolkata,KKR,KKR,1,MI,0,MI,field,normal,MI,0,0,0,0,1
516,582,2016,Rajkot,GL,RPS,1,GL,0,RPS,bat,normal,GL,0,1,0,1,0
517,583,2016,Delhi,DD,KXIP,1,DD,0,DD,field,normal,DD,0,0,0,0,0
518,584,2016,Hyderabad,SRH,SRH,1,KKR,0,SRH,bat,normal,KKR,0,1,0,1,1
519,585,2016,Mumbai,MI,MI,1,GL,0,GL,field,normal,GL,0,0,0,0,1
520,586,2016,Chandigarh,KXIP,RPS,1,KXIP,0,RPS,bat,normal,KXIP,0,1,0,1,0
521,587,2016,Bangalore,RCB,RCB,1,DD,0,DD,field,normal,DD,0,0,0,0,1
522,588,2016,Hyderabad,SRH,MI,1,SRH,0,SRH,field,normal,SRH,0,0,0,0,0
523,589,2016,Chandigarh,KXIP,KXIP,1,KKR,0,KKR,field,normal,KKR,0,0,0,0,1
524,590,2016,Mumbai,MI,RCB,1,MI,0,MI,field,normal,MI,0,0,0,0,0
525,591,2016,Rajkot,GL,GL,1,SRH,0,SRH,field,normal,SRH,0,0,0,0,1
526,592,2016,Pune,RPS,RCB,1,RPS,0,RPS,field,normal,RCB,13,0,1,0,0
527,593,2016,Delhi,DD,DD,1,MI,0,MI,field,normal,DD,10,0,1,0,1
528,594,2016,Hyderabad,SRH,KXIP,1,SRH,0,SRH,field,normal,SRH,0,0,0,0,0
529,595,2016,Rajkot,GL,RCB,1,GL,0,RCB,bat,normal,GL,0,1,0,1,0
530,596,2016,Pune,RPS,RPS,1,KKR,0,KKR,field,normal,KKR,0,0,0,0,1
531,597,2016,Chandigarh,KXIP,MI,1,KXIP,0,KXIP,field,normal,MI,25,0,1,0,0
532,598,2016,Hyderabad,SRH,SRH,1,RPS,0,RPS,field,normal,RPS,34,0,0,0,1
533,599,2016,Delhi,DD,GL,1,DD,0,DD,field,normal,GL,1,0,1,0,0
534,600,2016,Mumbai,MI,KKR,1,MI,0,MI,field,normal,MI,0,0,0,0,0
535,601,2016,Pune,RPS,RPS,1,GL,0,GL,field,normal,GL,0,0,0,0,1
536,602,2016,Delhi,DD,DD,1,KKR,0,KKR,field,normal,DD,27,0,1,0,1
537,603,2016,Hyderabad,SRH,SRH,1,RCB,0,RCB,field,normal,SRH,15,0,1,0,1
538,604,2016,Rajkot,GL,KXIP,1,GL,0,GL,field,normal,KXIP,23,0,1,0,0
539,605,2016,Pune,RPS,RPS,1,MI,0,MI,field,normal,MI,0,0,0,0,1
540,606,2016,Bangalore,RCB,RCB,1,KKR,0,KKR,field,normal,KKR,0,0,0,0,1
541,607,2016,Rajkot,GL,GL,1,DD,0,DD,field,normal,DD,0,0,0,0,1
542,608,2016,Kolkata,KKR,KKR,1,KXIP,0,KXIP,field,normal,KKR,7,0,1,0,1
543,609,2016,Delhi,DD,DD,1,RPS,0,RPS,field,normal,RPS,0,0,0,0,1
544,610,2016,Hyderabad,SRH,GL,1,SRH,0,SRH,field,normal,SRH,0,0,0,0,0
545,611,2016,Bangalore,RCB,RPS,1,RCB,0,RCB,field,normal,RCB,0,0,0,0,0
546,612,2016,Chandigarh,KXIP,KXIP,1,DD,0,DD,field,normal,KXIP,9,0,1,0,1
547,613,2016,Visakhapatnam,Visakhapatnam,SRH,1,MI,0,MI,field,normal,SRH,85,0,1,0,2
548,614,2016,Kolkata,KKR,KKR,1,GL,0,GL,field,normal,GL,0,0,0,0,1
549,615,2016,Chandigarh,KXIP,RCB,1,KXIP,0,KXIP,field,normal,RCB,1,0,1,0,0
550,616,2016,Visakhapatnam,Visakhapatnam,SRH,1,RPS,0,SRH,bat,normal,SRH,4,1,1,1,2
551,617,2016,Bangalore,RCB,RCB,1,MI,0,MI,field,normal,MI,0,0,0,0,1
552,618,2016,Hyderabad,SRH,SRH,1,DD,0,DD,field,normal,DD,0,0,0,0,1
553,619,2016,Visakhapatnam,Visakhapatnam,MI,1,KXIP,0,MI,bat,normal,KXIP,0,1,0,1,2
554,620,2016,Bangalore,RCB,RCB,1,GL,0,GL,field,normal,RCB,144,0,1,0,1
555,621,2016,Kolkata,KKR,RPS,1,KKR,0,RPS,bat,normal,KKR,0,1,0,1,0
556,622,2016,Chandigarh,KXIP,KXIP,1,SRH,0,KXIP,bat,normal,SRH,0,1,0,1,1
557,623,2016,Visakhapatnam,Visakhapatnam,MI,1,DD,0,DD,field,normal,MI,80,0,1,0,2
558,624,2016,Kolkata,KKR,KKR,1,RCB,0,RCB,field,normal,RCB,0,0,0,0,1
559,625,2016,Visakhapatnam,Visakhapatnam,DD,1,RPS,0,RPS,field,normal,RPS,19,0,0,0,2
560,626,2016,Bangalore,RCB,RCB,1,KXIP,0,KXIP,field,normal,RCB,82,0,1,0,1
561,627,2016,Kanpur,Kanpur,KKR,1,GL,0,GL,field,normal,GL,0,0,0,0,2
562,628,2016,Raipur,Raipur,SRH,1,DD,0,DD,field,normal,DD,0,0,0,0,2
563,629,2016,Visakhapatnam,Visakhapatnam,KXIP,1,RPS,0,KXIP,bat,normal,RPS,0,1,0,1,2
564,630,2016,Kanpur,Kanpur,MI,1,GL,0,GL,field,normal,GL,0,0,0,0,2
565,631,2016,Kolkata,KKR,KKR,1,SRH,0,SRH,field,normal,KKR,22,0,1,0,1
566,632,2016,Raipur,Raipur,DD,1,RCB,0,RCB,field,normal,RCB,0,0,0,0,2
567,633,2016,Bangalore,RCB,GL,1,RCB,0,RCB,field,normal,RCB,0,0,0,0,0
568,634,2016,Delhi,DD,SRH,1,KKR,0,KKR,field,normal,SRH,22,0,1,0,2
569,635,2016,Delhi,DD,GL,1,SRH,0,SRH,field,normal,SRH,0,0,0,0,2
570,636,2016,Bangalore,RCB,SRH,1,RCB,0,SRH,bat,normal,SRH,8,1,1,1,0
571,1,2017,Hyderabad,SRH,SRH,1,RCB,0,RCB,field,normal,SRH,35,0,1,0,1
572,2,2017,Pune,RPS,RPS,1,MI,0,RPS,field,normal,RPS,0,1,1,0,1
573,3,2017,Rajkot,GL,KKR,1,GL,0,KKR,field,normal,KKR,0,1,1,0,0
574,4,2017,Indore,Indore,KXIP,1,RPS,0,KXIP,field,normal,KXIP,0,1,1,0,2
575,5,2017,Bangalore,RCB,RCB,1,DD,0,RCB,bat,normal,RCB,15,1,1,1,1
576,6,2017,Hyderabad,SRH,SRH,1,GL,0,SRH,field,normal,SRH,0,1,1,0,1
577,7,2017,Mumbai,MI,MI,1,KKR,0,MI,field,normal,MI,0,1,1,0,1
578,8,2017,Indore,Indore,KXIP,1,RCB,0,RCB,bat,normal,KXIP,0,0,1,1,2
579,9,2017,Pune,RPS,DD,1,RPS,0,RPS,field,normal,DD,97,0,1,0,0
580,10,2017,Mumbai,MI,MI,1,SRH,0,MI,field,normal,MI,0,1,1,0,1
581,11,2017,Kolkata,KKR,KKR,1,KXIP,0,KKR,field,normal,KKR,0,1,1,0,1
582,12,2017,Bangalore,RCB,MI,1,RCB,0,MI,field,normal,MI,0,1,1,0,0
583,13,2017,Rajkot,GL,GL,1,RPS,0,GL,field,normal,GL,0,1,1,0,1
584,14,2017,Kolkata,KKR,KKR,1,SRH,0,SRH,field,normal,KKR,17,0,1,0,1
585,15,2017,Delhi,DD,DD,1,KXIP,0,DD,bat,normal,DD,51,1,1,1,1
586,16,2017,Mumbai,MI,MI,1,GL,0,MI,field,normal,MI,0,1,1,0,1
587,17,2017,Bangalore,RCB,RPS,1,RCB,0,RCB,field,normal,RPS,27,0,1,0,0
588,18,2017,Delhi,DD,KKR,1,DD,0,DD,bat,normal,KKR,0,0,1,1,0
589,19,2017,Hyderabad,SRH,SRH,1,KXIP,0,KXIP,field,normal,SRH,5,0,1,0,1
590,20,2017,Rajkot,GL,RCB,1,GL,0,GL,field,normal,RCB,21,0,1,0,0
591,21,2017,Hyderabad,SRH,SRH,1,DD,0,SRH,bat,normal,SRH,15,1,1,1,1
592,22,2017,Indore,Indore,MI,1,KXIP,0,MI,field,normal,MI,0,1,1,0,2
593,23,2017,Kolkata,KKR,GL,1,KKR,0,GL,field,normal,GL,0,1,1,0,0
594,24,2017,Mumbai,MI,MI,1,DD,0,DD,field,normal,MI,14,0,1,0,1
595,25,2017,Pune,RPS,RPS,1,SRH,0,RPS,field,normal,RPS,0,1,1,0,1
596,26,2017,Rajkot,GL,KXIP,1,GL,0,GL,field,normal,KXIP,26,0,1,0,0
597,27,2017,Kolkata,KKR,KKR,1,RCB,0,RCB,field,normal,KKR,82,0,1,0,1
598,28,2017,Mumbai,MI,RPS,1,MI,0,MI,field,normal,RPS,3,0,1,0,0
599,29,2017,Pune,RPS,KKR,1,RPS,0,KKR,field,normal,KKR,0,1,1,0,0
600,30,2017,Bangalore,RCB,GL,1,RCB,0,GL,field,normal,GL,0,1,1,0,0
601,31,2017,Kolkata,KKR,KKR,1,DD,0,KKR,field,normal,KKR,0,1,1,0,1
602,32,2017,Chandigarh,KXIP,SRH,1,KXIP,0,KXIP,field,normal,SRH,26,0,1,0,0
603,33,2017,Pune,RPS,RPS,1,RCB,0,RCB,field,normal,RPS,61,0,1,0,1
604,34,2017,Rajkot,GL,MI,1,GL,0,GL,bat,tie,MI,0,0,1,1,0
605,35,2017,Chandigarh,KXIP,KXIP,1,DD,0,KXIP,field,normal,KXIP,0,1,1,0,1
606,36,2017,Hyderabad,SRH,SRH,1,KKR,0,KKR,field,normal,SRH,48,0,1,0,1
607,37,2017,Mumbai,MI,MI,1,RCB,0,RCB,bat,normal,MI,0,0,1,1,1
608,38,2017,Pune,RPS,RPS,1,GL,0,RPS,field,normal,RPS,0,1,1,0,1
609,39,2017,Delhi,DD,DD,1,SRH,0,DD,field,normal,DD,0,1,1,0,1
610,40,2017,Kolkata,KKR,RPS,1,KKR,0,RPS,field,normal,RPS,0,1,1,0,0
611,41,2017,Delhi,DD,DD,1,GL,0,DD,field,normal,DD,0,1,1,0,1
612,42,2017,Bangalore,RCB,KXIP,1,RCB,0,RCB,field,normal,KXIP,19,0,1,0,0
613,43,2017,Hyderabad,SRH,RPS,1,SRH,0,SRH,field,normal,RPS,12,0,1,0,0
614,44,2017,Delhi,DD,MI,1,DD,0,DD,field,normal,MI,146,0,1,0,0
615,45,2017,Bangalore,RCB,KKR,1,RCB,0,KKR,field,normal,KKR,0,1,1,0,0
616,46,2017,Chandigarh,KXIP,GL,1,KXIP,0,GL,field,normal,GL,0,1,1,0,0
617,47,2017,Hyderabad,SRH,SRH,1,MI,0,MI,bat,normal,SRH,0,0,1,1,1
618,48,2017,Chandigarh,KXIP,KXIP,1,KKR,0,KKR,field,normal,KXIP,14,0,1,0,1
619,49,2017,Kanpur,Kanpur,DD,1,GL,0,DD,field,normal,DD,0,1,1,0,2
620,50,2017,Mumbai,MI,KXIP,1,MI,0,MI,field,normal,KXIP,7,0,1,0,0
621,51,2017,Delhi,DD,DD,1,RPS,0,DD,bat,normal,DD,7,1,1,1,1
622,52,2017,Kanpur,Kanpur,SRH,1,GL,0,SRH,field,normal,SRH,0,1,1,0,2
623,53,2017,Kolkata,KKR,MI,1,KKR,0,KKR,field,normal,MI,9,0,1,0,0
624,54,2017,Pune,RPS,RPS,1,KXIP,0,RPS,field,normal,RPS,0,1,1,0,1
625,55,2017,Delhi,DD,RCB,1,DD,0,RCB,bat,normal,RCB,10,1,1,1,0
626,56,2017,Mumbai,MI,RPS,1,MI,0,MI,field,normal,RPS,20,0,1,0,0
627,57,2017,Bangalore,RCB,KKR,1,SRH,0,KKR,field,normal,KKR,0,1,1,0,2
628,58,2017,Bangalore,RCB,MI,1,KKR,0,MI,field,normal,MI,0,1,1,0,2
629,59,2017,Hyderabad,SRH,MI,1,RPS,0,MI,bat,normal,MI,1,1,1,1,2
630,7894,2018,Mumbai,MI,MI,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,1
631,7895,2018,Mohali,KXIP,DD,1,KXIP,0,KXIP,field,normal,KXIP,0,0,0,0,0
632,7896,2018,Kolkata,KKR,RCB,1,KKR,0,KKR,field,normal,KKR,0,0,0,0,0
633,7897,2018,Hyderabad,SRH,RR,1,SRH,0,SRH,field,normal,SRH,0,0,0,0,0
634,7898,2018,Chennai,CSK,KKR,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,0
635,7899,2018,Jaipur,RR,RR,1,DD,0,DD,field,normal,RR,10,0,1,0,1
636,7900,2018,Hyderabad,SRH,MI,1,SRH,0,SRH,field,normal,SRH,0,0,0,0,0
637,7901,2018,Bengaluru,RCB,KXIP,1,RCB,0,RCB,field,normal,RCB,0,0,0,0,0
638,7902,2018,Mumbai,MI,MI,1,DD,0,DD,field,normal,DD,0,0,0,0,1
639,7903,2018,Kolkata,KKR,KKR,1,SRH,0,SRH,field,normal,SRH,0,0,0,0,1
640,7904,2018,Bengaluru,RCB,RR,1,RCB,0,RCB,field,normal,RR,19,0,1,0,0
641,7905,2018,Mohali,KXIP,KXIP,1,CSK,0,CSK,field,normal,KXIP,4,0,1,0,1
642,7906,2018,Kolkata,KKR,KKR,1,DD,0,DD,field,normal,KKR,71,0,1,0,1
643,7907,2018,Mumbai,MI,MI,1,RCB,0,RCB,field,normal,MI,46,0,1,0,1
644,7908,2018,Jaipur,RR,RR,1,KKR,0,KKR,field,normal,KKR,0,0,0,0,1
645,7909,2018,Mohali,KXIP,KXIP,1,SRH,0,KXIP,bat,normal,KXIP,15,1,1,1,1
646,7910,2018,Pune,RPS,CSK,1,RR,0,RR,field,normal,CSK,64,0,1,0,2
647,7911,2018,Kolkata,KKR,KKR,1,KXIP,0,KXIP,field,normal,KXIP,0,0,0,0,1
648,7912,2018,Bengaluru,RCB,DD,1,RCB,0,RCB,field,normal,RCB,0,0,0,0,0
649,7913,2018,Hyderabad,SRH,CSK,1,SRH,0,SRH,field,normal,CSK,4,0,1,0,0
650,7914,2018,Jaipur,RR,MI,1,RR,0,MI,bat,normal,RR,0,1,0,1,0
651,7915,2018,Delhi,DD,KXIP,1,DD,0,DD,field,normal,KXIP,4,0,1,0,0
652,7916,2018,Mumbai,MI,SRH,1,MI,0,MI,field,normal,SRH,31,0,1,0,0
653,7917,2018,Bengaluru,RCB,RCB,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,1
654,7918,2018,Hyderabad,SRH,SRH,1,KXIP,0,KXIP,field,normal,SRH,13,0,1,0,1
655,7919,2018,Delhi,DD,DD,1,KKR,0,KKR,field,normal,DD,55,0,1,0,1
656,7920,2018,Pune,RPS,CSK,1,MI,0,MI,field,normal,MI,0,0,0,0,2
657,7921,2018,Jaipur,RR,SRH,1,RR,0,SRH,bat,normal,SRH,11,1,1,1,0
658,7922,2018,Bengaluru,RCB,RCB,1,KKR,0,KKR,field,normal,KKR,0,0,0,0,1
659,7923,2018,Pune,RPS,CSK,1,DD,0,DD,field,normal,CSK,13,0,1,0,2
660,7924,2018,Bengaluru,RCB,RCB,1,MI,0,MI,field,normal,RCB,14,0,1,0,1
661,7925,2018,Delhi,DD,DD,1,RR,0,RR,field,normal,DD,4,0,1,0,1
662,7926,2018,Kolkata,KKR,CSK,1,KKR,0,KKR,field,normal,KKR,0,0,0,0,0
663,7927,2018,Indore,Indore,KXIP,1,MI,0,MI,field,normal,MI,0,0,0,0,2
664,7928,2018,Pune,RPS,RCB,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,2
665,7929,2018,Hyderabad,SRH,DD,1,SRH,0,DD,bat,normal,SRH,0,1,0,1,0
666,7930,2018,Mumbai,MI,MI,1,KKR,0,KKR,field,normal,MI,13,0,1,0,1
667,7931,2018,Indore,Indore,RR,1,KXIP,0,KXIP,field,normal,KXIP,0,0,0,0,2
668,7932,2018,Hyderabad,SRH,SRH,1,RCB,0,RCB,field,normal,SRH,5,0,1,0,1
669,7933,2018,Jaipur,RR,RR,1,KXIP,0,RR,bat,normal,RR,15,1,1,1,1
670,7934,2018,Kolkata,KKR,MI,1,KKR,0,KKR,field,normal,MI,102,0,1,0,0
671,7935,2018,Delhi,DD,DD,1,SRH,0,DD,bat,normal,SRH,0,1,0,1,1
672,7936,2018,Jaipur,RR,CSK,1,RR,0,CSK,bat,normal,RR,0,1,0,1,0
673,7937,2018,Indore,Indore,KKR,1,KXIP,0,KXIP,field,normal,KKR,31,0,1,0,2
674,7938,2018,Delhi,DD,DD,1,RCB,0,RCB,field,normal,RCB,0,0,0,0,1
675,7939,2018,Pune,RPS,SRH,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,2
676,7940,2018,Mumbai,MI,MI,1,RR,0,RR,field,normal,RR,0,0,0,0,1
677,7941,2018,Indore,Indore,KXIP,1,RCB,0,RCB,field,normal,RCB,0,0,0,0,2
678,7942,2018,Kolkata,KKR,RR,1,KKR,0,KKR,field,normal,KKR,0,0,0,0,0
679,7943,2018,Mumbai,MI,MI,1,KXIP,0,KXIP,field,normal,MI,3,0,1,0,1
680,7944,2018,Bengaluru,RCB,RCB,1,SRH,0,SRH,field,normal,RCB,14,0,1,0,1
681,7945,2018,Delhi,DD,DD,1,CSK,0,CSK,field,normal,DD,34,0,1,0,1
682,7946,2018,Jaipur,RR,RR,1,RCB,0,RR,bat,normal,RR,30,1,1,1,1
683,7947,2018,Hyderabad,SRH,SRH,1,KKR,0,SRH,bat,normal,KKR,0,1,0,1,1
684,7948,2018,Delhi,DD,DD,1,MI,0,DD,bat,normal,DD,11,1,1,1,1
685,7949,2018,Pune,RPS,KXIP,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,2
686,7950,2018,Mumbai,MI,SRH,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,2
687,7951,2018,Kolkata,KKR,KKR,1,RR,0,RR,field,normal,KKR,25,0,1,0,1
688,7952,2018,Kolkata,KKR,SRH,1,KKR,0,KKR,field,normal,SRH,14,0,1,0,0
689,7953,2018,Mumbai,MI,SRH,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,2
690,11137,2019,Chennai,CSK,RCB,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,0
691,11138,2019,Kolkata,KKR,SRH,1,KKR,0,KKR,field,normal,KKR,0,0,0,0,0
692,11139,2019,Mumbai,MI,DD,1,MI,0,MI,field,normal,DD,37,0,1,0,0
693,11140,2019,Jaipur,RR,KXIP,1,RR,0,RR,field,normal,KXIP,14,0,1,0,0
694,11141,2019,Delhi,DD,DD,1,CSK,0,DD,bat,normal,CSK,0,1,0,1,1
695,11142,2019,Kolkata,KKR,KKR,1,KXIP,0,KXIP,field,normal,KKR,28,0,1,0,1
696,11143,2019,Bengaluru,RCB,MI,1,RCB,0,RCB,field,normal,MI,6,0,1,0,0
697,11144,2019,Hyderabad,SRH,RR,1,SRH,0,RR,bat,normal,SRH,0,1,0,1,0
698,11145,2019,Mohali,KXIP,MI,1,KXIP,0,KXIP,field,normal,KXIP,0,0,0,0,0
699,11146,2019,Delhi,DD,KKR,1,DD,0,DD,field,tie,DD,0,0,0,0,0
700,11147,2019,Hyderabad,SRH,SRH,1,RCB,0,RCB,field,normal,SRH,118,0,1,0,1
701,11148,2019,Chennai,CSK,CSK,1,RR,0,RR,field,normal,CSK,8,0,1,0,1
702,11149,2019,Mohali,KXIP,KXIP,1,DD,0,DD,field,normal,KXIP,14,0,1,0,1
703,11150,2019,Jaipur,RR,RCB,1,RR,0,RR,field,normal,RR,0,0,0,0,0
704,11151,2019,Mumbai,MI,MI,1,CSK,0,CSK,field,normal,MI,37,0,1,0,1
705,11152,2019,Delhi,DD,DD,1,SRH,0,SRH,field,normal,SRH,0,0,0,0,1
706,11153,2019,Bengaluru,RCB,RCB,1,KKR,0,KKR,field,normal,KKR,0,0,0,0,1
707,11309,2019,Chennai,CSK,CSK,1,KXIP,0,CSK,bat,normal,CSK,22,1,1,1,1
708,11310,2019,Hyderabad,SRH,MI,1,SRH,0,SRH,field,normal,MI,40,0,1,0,0
709,11311,2019,Bengaluru,RCB,RCB,1,DD,0,DD,field,normal,DD,0,0,0,0,1
710,11312,2019,Jaipur,RR,RR,1,KKR,0,KKR,field,normal,KKR,0,0,0,0,1
711,11313,2019,Mohali,KXIP,SRH,1,KXIP,0,KXIP,field,normal,KXIP,0,0,0,0,0
712,11314,2019,Chennai,CSK,KKR,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,0
713,11315,2019,Mumbai,MI,KXIP,1,MI,0,MI,field,normal,MI,0,0,0,0,0
714,11316,2019,Jaipur,RR,RR,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,1
715,11317,2019,Kolkata,KKR,KKR,1,DD,0,DD,field,normal,DD,0,0,0,0,1
716,11318,2019,Mumbai,MI,MI,1,RR,0,RR,field,normal,RR,0,0,0,0,1
717,11319,2019,Mohali,KXIP,KXIP,1,RCB,0,RCB,field,normal,RCB,0,0,0,0,1
718,11320,2019,Kolkata,KKR,KKR,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,1
719,11321,2019,Hyderabad,SRH,DD,1,SRH,0,SRH,field,normal,DD,39,0,1,0,0
720,11322,2019,Mumbai,MI,RCB,1,MI,0,MI,field,normal,MI,0,0,0,0,0
721,11323,2019,Mohali,KXIP,KXIP,1,RR,0,RR,field,normal,KXIP,12,0,1,0,1
722,11324,2019,Hyderabad,SRH,CSK,1,SRH,0,CSK,bat,normal,SRH,0,1,0,1,0
723,11325,2019,Delhi,DD,MI,1,DD,0,MI,bat,normal,MI,40,1,1,1,0
724,11326,2019,Kolkata,KKR,RCB,1,KKR,0,KKR,field,normal,RCB,10,0,1,0,0
725,11327,2019,Jaipur,RR,MI,1,RR,0,RR,field,normal,RR,0,0,0,0,0
726,11328,2019,Delhi,DD,KXIP,1,DD,0,DD,field,normal,DD,0,0,0,0,0
727,11329,2019,Hyderabad,SRH,KKR,1,SRH,0,SRH,field,normal,SRH,0,0,0,0,0
728,11330,2019,Bengaluru,RCB,RCB,1,CSK,0,CSK,field,normal,RCB,1,0,1,0,1
729,11331,2019,Jaipur,RR,RR,1,DD,0,DD,field,normal,DD,0,0,0,0,1
730,11332,2019,Chennai,CSK,SRH,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,0
731,11333,2019,Bengaluru,RCB,RCB,1,KXIP,0,KXIP,field,normal,RCB,17,0,1,0,1
732,11334,2019,Kolkata,KKR,KKR,1,RR,0,RR,field,normal,RR,0,0,0,0,1
733,11335,2019,Chennai,CSK,MI,1,CSK,0,CSK,field,normal,MI,46,0,1,0,0
734,11336,2019,Jaipur,RR,SRH,1,RR,0,RR,field,normal,RR,0,0,0,0,0
735,11337,2019,Delhi,DD,DD,1,RCB,0,DD,bat,normal,DD,16,1,1,1,1
736,11338,2019,Kolkata,KKR,KKR,1,MI,0,MI,field,normal,KKR,34,0,1,0,1
737,11339,2019,Hyderabad,SRH,SRH,1,KXIP,0,KXIP,field,normal,SRH,45,0,1,0,1
738,11341,2019,Chennai,CSK,CSK,1,DD,0,DD,field,normal,CSK,80,0,1,0,1
739,11342,2019,Mumbai,MI,MI,1,SRH,0,MI,bat,tie,MI,0,1,1,1,1
740,11343,2019,Mohali,KXIP,KXIP,1,KKR,0,KKR,field,normal,KKR,0,0,0,0,1
741,11345,2019,Bengaluru,RCB,SRH,1,RCB,0,RCB,field,normal,RCB,0,0,0,0,0
742,11346,2019,Mohali,KXIP,CSK,1,KXIP,0,KXIP,field,normal,KXIP,0,0,0,0,0
743,11347,2019,Mumbai,MI,KKR,1,MI,0,MI,field,normal,MI,0,0,0,0,0
744,11412,2019,Chennai,CSK,CSK,1,MI,0,CSK,bat,normal,MI,0,1,0,1,1
745,11413,2019,Visakhapatnam,Visakhapatnam,SRH,1,DD,0,DD,field,normal,DD,0,0,0,0,2
746,11414,2019,Visakhapatnam,Visakhapatnam,DD,1,CSK,0,CSK,field,normal,CSK,0,0,0,0,2
